Tourist_ID,Reservation_ID,passport_number,name,email,phone-number,credit_card,Age,workclass,marital-status,occupation,education,street_address,zipcode,gender,Modes_of_Travel,Combined_Date,Year,Month,Income_USD,arrivals_by_region,Hobby,payment_preferences,Cuisine,Preferred_Travel_Seasons,Frequency_of_Travel,package_types,package_cost,package_price,profit,Transportation_Mode,Event_Type,Room_Preferences,Hotel_Type,Location,Total_Spendings,Subscribed_to_Loyalty_Program,Visited_attraction,Visitor_thoughts,Travel_type,Review,cluster,Num_of_Visits
3343,2343,UJK49RKAY,Elizabeth Vaughn,,343-003-4688,************4660,59,Private,Divorced,Other-service,Some-college,30440 Brown Fords Suite 923,81829,Female,Land,2022-12-02,2022,Dec,<=50K,Middle East,Cycling,PayPal,Japanese,Winter,Occasional,Basic,300,500,200,Car,Championship event,Suite,Luxury,Al Khor,29081,False,,,,,,0
3344,2344,YL0ERK1I5,Tami Robbins,Tami_Robbins67@comcast.net,702-941-4191,,40,Private,Married-civ-spouse,Prof-specialty,Masters,,96571,Male,Land,2022-12-24,2022,Dec,<=50K,Middle East,Gardening,Bank Transfer,Other,Spring,Occasional,Premium,2500,3100,600,Bus,Doha Expo,Single,Luxury,Doha,11039,True,,,,,,3
3345,2345,CHJFUYRXN,Phillip Nguyen,PhillipNguyen@zoho.com,606-077-1508,************6412,27,Private,Never-married,Adm-clerical,Some-college,,75883,Female,Land,2022-12-22,2022,Dec,<=50K,Middle East,Painting,Credit Card,Chinese,Summer,Rare,Standard,700,1000,300,Metro,Exhibition,Suite,Budget,Al Khor,10277,True,,,,,,6
3346,2346,ADA4SBJ2Y,Jason Smith,Smith_Jason20@comcast.net,472-048-9937,************3810,34,Private,Married-civ-spouse,Prof-specialty,Bachelors,78386 Peters Fork,57240,Male,Land,2022-12-04,2022,Dec,<=50K,Middle East,Playing musical instruments,Bank Transfer,Italian,Spring,Rare,Standard,700,1000,300,Car,Workshop,Double,Budget,Madinat ash Shamal,27691,True,,,,,,1
3347,2347,OO4N6LLD3,Wesley Shannon,,203-150-7739,************9690,27,Private,Married-civ-spouse,Handlers-cleaners,Some-college,95143 Clay Locks Suite 787,8926,Male,Land,2022-12-09,2022,Dec,<=50K,Middle East,Traveling,PayPal,Arabic,Autumn,Occasional,Basic,300,500,200,Bus,Other,Double,Mid-Range,Al Khor,20628,False,,,,,,5
3348,2348,RC4IJGFEH,Sharon King,,816-695-8617,************9377,23,Private,Never-married,Sales,Some-college,9957 Jacob Lock Apt. 423,51992,Female,Land,2022-12-15,2022,Dec,<=50K,Middle East,Gardening,Credit Card,Chinese,Autumn,Rare,Premium,2500,3100,600,Metro,Doha Tour,Double,Budget,Umm Salal Mohammed,25466,False,,,,,,4
3349,2349,T03SLMA4A,Anthony Hammond,,879-580-3107,************5986,41,Federal-gov,Never-married,Tech-support,Masters,,10438,Male,Land,2022-12-15,2022,Dec,<=50K,Middle East,Painting,PayPal,Japanese,Summer,Frequent,Standard,700,1000,300,Bus,Football event,Single,Budget,Al Rayyan,9522,False,,,,,,1
3350,2350,01LF8O677,Jay Pacheco,Jay.Pacheco@outlook.com,212-887-6192,************1036,36,Private,Married-civ-spouse,Other-service,HS-grad,,59362,Male,Land,2022-12-26,2022,Dec,<=50K,Middle East,Reading,Credit Card,Indian,Autumn,Occasional,Standard,700,1000,300,Bus,Concert,Suite,Mid-Range,Al Daayen,3444,True,,,,,,5
3351,2351,17ZFV99TM,Theresa Bryan,Theresa_B@mail.com,141-652-8635,************6037,25,Private,Never-married,Exec-managerial,Some-college,39799 Ferguson Field,17371,Male,Land,2022-12-17,2022,Dec,<=50K,Middle East,Playing musical instruments,Bank Transfer,Other,Spring,Rare,Premium,2500,3100,600,Bus,Workshop,Single,Budget,Doha,10374,False,,,,,,4
3352,2352,ATI8PZGWR,Christina Mason,Mason.Christina@xfinity.com,,************4324,33,Private,Married-civ-spouse,Exec-managerial,Bachelors,5033 Lynch Plaza Suite 150,14220,Male,Land,2022-12-22,2022,Dec,>50K,Middle East,Playing musical instruments,Credit Card,Japanese,Summer,Rare,Standard,700,1000,300,Car,Marathon,Single,Luxury,Al Wakrah,20429,True,,,,,,6
3353,2353,62M1ERJZI,Jacqueline Arnold,Arnold.Jacqueline@protonmail.com,231-684-6336,************3558,26,Self-emp-not-inc,Never-married,Sales,,126 Price Fork,60475,Male,Land,2022-12-15,2022,Dec,<=50K,Middle East,Gardening,,Other,Autumn,Frequent,Standard,700,1000,300,Car,Championship event,Single,Budget,Madinat ash Shamal,5117,False,,,,,,3
3354,2354,QXHINL6XR,Matthew Gonzalez,Matthew.Gonzalez@xfinity.com,,************9694,42,Private,Married-civ-spouse,Exec-managerial,Assoc-voc,978 Don Mount,78217,Male,Land,2022-12-20,2022,Dec,<=50K,Middle East,Hiking,Bank Transfer,Indian,Winter,Rare,Basic,300,500,200,Bus,Championship event,Double,Budget,Al Wakrah,6353,False,,,,,,6
3355,2355,7C4WZXPFG,Dustin Adams,,169-813-6872,************8501,25,Private,Never-married,Farming-fishing,Some-college,00228 Lisa Common Apt. 337,63922,Male,Land,2022-12-01,2022,Dec,<=50K,Middle East,Cooking,Credit Card,Thai,Summer,Frequent,Premium,2500,3100,600,Metro,Other,Double,Luxury,Umm Salal Mohammed,4466,False,,,,,,5
3356,2356,ZE0S51Y7T,Michael George,George.Michael@protonmail.com,192-309-9897,************5536,45,Private,Married-civ-spouse,Prof-specialty,,61109 Jackson Junctions,38262,Male,Land,2022-12-05,2022,Dec,>50K,Middle East,Reading,Bank Transfer,Arabic,Winter,Occasional,Premium,2500,3100,600,Bus,Workshop,Suite,Luxury,Doha,3901,False,,,,,,6
3357,2357,ZYA9HHVN6,Angie Pittman,Angie.P@aol.com,185-740-8272,,59,Private,Separated,Other-service,HS-grad,,33757,Female,Land,2022-12-06,2022,Dec,<=50K,Middle East,Hiking,Credit Card,Italian,Summer,Frequent,Premium,2500,3100,600,Car,Other,Suite,Luxury,Al Daayen,10431,True,,,,,,5
3358,2358,8L56HNXBJ,Brett Powell,Brett_Powell@yandex.com,240-840-5847,,26,Private,Married-civ-spouse,Sales,,752 Nathan Corner,37231,Male,Land,2022-12-11,2022,Dec,>50K,Middle East,Reading,PayPal,Arabic,Winter,Frequent,Standard,700,1000,300,Bus,Doha Expo,Double,Budget,Madinat ash Shamal,27816,False,,,,,,0
3359,2359,T5NJ892W7,Chase Torres,Chase_T@gmail.com,,************8880,20,Private,Never-married,Adm-clerical,Some-college,87383 Figueroa Alley Suite 274,65212,Female,Land,2022-12-18,2022,Dec,<=50K,Middle East,Photography,PayPal,Italian,Spring,Occasional,Basic,300,500,200,,Doha Expo,Single,Mid-Range,Doha,22568,False,,,,,,4
3360,2360,PZJJ59UO6,David Whitaker,David.W@yandex.com,983-411-1775,************2351,53,Self-emp-not-inc,Married-civ-spouse,Prof-specialty,Prof-school,16232 Pierce Causeway Suite 212,8893,Male,Land,2022-12-17,2022,Dec,>50K,Middle East,Reading,Credit Card,Arabic,Summer,Frequent,Standard,700,1000,300,Car,Concert,Single,Budget,Al Wakrah,16280,False,,,,,,4
3361,2361,AVU4MIWFH,Richard Kane,Richard_Kane@verizon.com,,************3323,32,Local-gov,Never-married,Farming-fishing,HS-grad,,64679,Male,Land,2022-12-20,2022,Dec,<=50K,Middle East,Gardening,Bank Transfer,Thai,Spring,Occasional,Basic,300,500,200,Bus,Championship event,Double,Luxury,Madinat ash Shamal,22677,True,,,,,,3
3362,2362,LMKMRN5JV,Mark Mercer,MMercer@hotmail.com,167-767-4582,************2438,22,Private,Never-married,Handlers-cleaners,HS-grad,0309 Porter Creek Suite 738,72754,Male,Land,2022-12-12,2022,Dec,<=50K,Middle East,Cooking,Bank Transfer,Thai,Summer,Rare,Premium,2500,3100,600,Car,Football event,Suite,Budget,Al Wakrah,11628,False,,,,,,0
3363,2363,S869RZ2AZ,Jordan Fernandez,Jordan.Fernandez94@yandex.com,276-244-1709,,53,Private,Divorced,Sales,Bachelors,836 David Meadow,42647,Male,Land,2022-12-17,2022,Dec,<=50K,Middle East,Painting,Credit Card,Japanese,Winter,Frequent,Standard,700,1000,300,Metro,Doha Tour,Double,Mid-Range,Doha,16776,False,,,,,,2
3364,2364,MLAV7UOGP,Christopher Silva,Christopher_S@yahoo.com,539-506-8716,************6017,47,Private,Divorced,Tech-support,Some-college,87512 Morris Crescent,52566,Female,Land,2022-12-02,2022,Dec,<=50K,Middle East,Swimming,Bank Transfer,Chinese,Summer,Occasional,Standard,700,1000,300,Car,Workshop,Double,Budget,Umm Salal Mohammed,15571,False,,,,,,2
3365,2365,AO6Y0F658,Spencer Mueller,Spencer.M64@hotmail.com,385-832-2410,************4755,21,,Married-civ-spouse,,Preschool,,83966,Female,Land,2022-12-27,2022,Dec,<=50K,Middle East,Cycling,PayPal,French,Summer,Rare,Basic,300,500,200,Bus,Workshop,Double,Luxury,Madinat ash Shamal,5934,False,,,,,,4
3366,2366,E76J2T7IQ,Kelly Henry,,746-516-5142,************8402,17,Private,Never-married,Handlers-cleaners,10th,5061 Angela Union,30216,Female,Land,2022-12-09,2022,Dec,<=50K,Middle East,Cycling,Bank Transfer,Japanese,Summer,Frequent,Standard,700,1000,300,Car,Championship event,Suite,Luxury,Al Rayyan,29328,True,,,,,,4
3367,2367,RNRA40JXZ,Veronica Smith,Smith.Veronica@aol.com,287-151-2956,************2267,48,Private,Married-civ-spouse,Exec-managerial,Some-college,95272 Ryan Lodge,8057,Male,Land,2022-12-05,2022,Dec,>50K,Middle East,Gardening,Credit Card,Chinese,Winter,Rare,Premium,2500,3100,600,Metro,Other,Single,Budget,Al Wakrah,29155,True,,,,,,1
3368,2368,3XNIW972H,Adam Pace,APace@yahoo.com,197-002-6611,************1932,32,Self-emp-not-inc,Never-married,Sales,Assoc-voc,0832 Rodney Heights,21915,Female,Land,2022-12-12,2022,Dec,<=50K,Middle East,Photography,Bank Transfer,Thai,Winter,Frequent,Basic,300,500,200,Metro,Championship event,Double,Luxury,Al Daayen,25513,False,,,,,,3
3369,2369,YI6JQONDW,Jonathan Smith,Jonathan.S@verizon.com,,************7334,58,Private,Married-civ-spouse,Craft-repair,HS-grad,,65156,Male,Land,2022-12-07,2022,Dec,>50K,Middle East,Reading,Bank Transfer,Japanese,Autumn,Occasional,Basic,300,500,200,,Doha Tour,Suite,Luxury,Madinat ash Shamal,26193,True,,,,,,3
3370,2370,9B2E7RSJS,Vincent Hurst,Vincent_H95@verizon.com,306-614-1651,************6516,72,Private,Married-civ-spouse,Other-service,1st-4th,315 Ethan Heights Apt. 582,4447,Male,Land,2022-12-16,2022,Dec,<=50K,Middle East,Reading,Credit Card,Italian,Spring,Rare,Premium,2500,3100,600,Metro,Doha Tour,Single,Luxury,Doha,3760,False,,,,,,5
3371,2371,8KSUEGSM8,Stephen Estes,Stephen_E@protonmail.com,658-068-1069,************4573,45,Private,Divorced,Prof-specialty,Masters,96886 Danielle Causeway,76728,Male,Land,2022-12-07,2022,Dec,<=50K,Middle East,Painting,Credit Card,Italian,Spring,Frequent,Premium,2500,3100,600,Bus,Football event,Single,Mid-Range,Al Rayyan,28827,False,,,,,,2
3372,2372,BH48ICS40,Melissa Jones,,,************7490,41,Private,Married-civ-spouse,Machine-op-inspct,HS-grad,,71386,Male,Land,2022-12-14,2022,Dec,<=50K,Middle East,Hiking,Bank Transfer,Chinese,Spring,Rare,Basic,300,500,200,Bus,Championship event,Suite,Luxury,Al Daayen,12326,True,,,,,,4
3373,2373,UWSDX2LFS,Dr. Ronald Lane,,269-169-6562,************6767,66,Self-emp-not-inc,Married-civ-spouse,Adm-clerical,HS-grad,4253 Yvette Village Apt. 180,17055,Male,Land,2022-12-05,2022,Dec,>50K,Middle East,Cooking,Credit Card,Chinese,Autumn,Occasional,Premium,2500,3100,600,Metro,Football event,Double,Budget,Madinat ash Shamal,20769,False,,,,,,0
3374,2374,NCN8GNQBU,Meredith Bonilla,,265-169-0241,************3536,34,Private,Never-married,Exec-managerial,,,79249,Female,Land,2022-12-11,2022,Dec,>50K,Middle East,Playing musical instruments,Bank Transfer,Thai,Winter,Occasional,Standard,700,1000,300,Bus,Doha Expo,Suite,Mid-Range,Doha,7341,True,,,,,,2
3375,2375,DKKPMH6JO,Adrian Haley,Haley.Adrian@verizon.com,382-729-5396,************6974,33,Private,Divorced,Machine-op-inspct,HS-grad,527 Johnson Forks,39867,Female,Land,2022-12-04,2022,Dec,<=50K,Middle East,,Bank Transfer,French,Summer,Occasional,Basic,300,500,200,Metro,Marathon,Double,Budget,Al Daayen,14298,True,,,,,,1
3376,2376,CHQXL8OBU,Lisa Bowen,,931-264-5038,************2294,47,Private,Never-married,Exec-managerial,Bachelors,,37979,Female,Land,2022-12-23,2022,Dec,<=50K,Middle East,Cooking,Credit Card,Mexican,Winter,Rare,Premium,2500,3100,600,Bus,Concert,Double,Mid-Range,Al Daayen,2193,True,,,,,,2
3377,2377,0LBPP2W6W,Mr. Michael Gonzalez Jr.,Mr..J@mail.com,685-326-0080,************6781,35,Private,Never-married,Craft-repair,Bachelors,5085 Stephanie Parks,8736,Male,Land,2022-12-21,2022,Dec,<=50K,Middle East,Cooking,Bank Transfer,Indian,Spring,Frequent,Standard,700,1000,300,Bus,Festival,Double,Budget,Umm Salal Mohammed,12965,True,,,,,,0
3378,2378,G3T7NXVK1,Dakota Jarvis,Dakota_J@comcast.net,144-450-0150,************5389,27,Private,Married-civ-spouse,Machine-op-inspct,Assoc-acdm,76767 Wilson Cliffs Suite 030,55466,Male,Land,2022-12-26,2022,Dec,<=50K,Middle East,Cooking,Credit Card,French,Winter,Occasional,Basic,300,500,200,Bus,Exhibition,Suite,Budget,Al Rayyan,13518,False,,,,,,1
3379,2379,ZAJECRUFT,Tyler Lowe,Tyler_Lowe@yandex.com,741-925-9678,,49,Private,Married-civ-spouse,Craft-repair,Some-college,488 David Vista,47913,Male,Land,2022-12-04,2022,Dec,<=50K,Middle East,Cooking,Bank Transfer,Thai,Winter,Rare,Standard,700,1000,300,Bus,Doha Expo,Suite,Mid-Range,Al Rayyan,14078,False,,,,,,2
3380,2380,EHJ3TM3HX,Andrew Morgan,Morgan.Andrew90@outlook.com,,************7402,36,Private,Divorced,Adm-clerical,HS-grad,91400 Steven Union Suite 102,12842,Female,Land,2022-12-10,2022,Dec,<=50K,Middle East,Gardening,PayPal,French,Autumn,Rare,Standard,700,1000,300,Metro,Doha Tour,Suite,Luxury,Al Daayen,10406,False,,,,,,3
3381,2381,LDAJYNVJF,Denise Rivera,DRivera@protonmail.com,967-712-9317,************7273,25,Private,Never-married,Adm-clerical,Assoc-acdm,74773 Watson Junction,56925,Female,Land,2022-12-10,2022,Dec,<=50K,Middle East,Painting,PayPal,Japanese,Summer,Rare,Standard,700,1000,300,Bus,Workshop,Suite,Mid-Range,Al Daayen,12769,False,,,,,,4
3382,2382,6SKOEXOD1,Catherine Jones,,,************5550,38,Private,Never-married,Machine-op-inspct,,1871 Michael Land,19354,Male,Land,2022-12-06,2022,Dec,<=50K,Middle East,Cycling,Credit Card,Chinese,Spring,Occasional,Premium,2500,3100,600,Car,Marathon,Suite,Luxury,Al Khor,19427,True,,,,,,0
3383,2383,5IA8TNLPS,Michael Smith,,892-160-3324,************6690,21,State-gov,Never-married,Adm-clerical,Some-college,,63896,Male,Land,2022-12-18,2022,Dec,<=50K,Middle East,Cooking,PayPal,Indian,Summer,Occasional,Basic,300,500,200,Metro,Concert,Suite,Mid-Range,Al Rayyan,8557,False,,,,,,6
3384,2384,45PCN7OTB,Glenda Estrada,,,************6772,29,Private,Never-married,Tech-support,HS-grad,768 Michael Loop Apt. 779,98823,Female,Land,2022-12-27,2022,Dec,<=50K,Middle East,Reading,Credit Card,French,Spring,Rare,Premium,2500,3100,600,Bus,Festival,Single,Budget,Al Daayen,5230,True,,,,,,5
3385,2385,DZGBECW4N,Lori Mason,,547-729-3372,************7687,42,Private,Divorced,Adm-clerical,,64351 Daniels Creek Suite 901,27554,Male,Land,2022-12-03,2022,Dec,<=50K,Middle East,Gardening,Bank Transfer,Other,Autumn,Frequent,Premium,2500,3100,600,Bus,Championship event,Single,Mid-Range,Umm Salal Mohammed,29690,False,,,,,,2
3386,2386,6008CLH7W,Alan Zamora,Zamora_Alan21@yandex.com,852-169-9406,************2454,28,Private,Divorced,Exec-managerial,Bachelors,468 Ronald Fort,67829,Male,Land,2022-12-01,2022,Dec,<=50K,Middle East,Photography,PayPal,Indian,Autumn,Rare,Basic,300,500,200,Bus,Marathon,Double,Mid-Range,Al Wakrah,26023,True,,,,,,6
3387,2387,AFKD7S3LI,Nicholas Ortiz,Ortiz.Nicholas@comcast.net,,************5417,26,Private,Never-married,Handlers-cleaners,Some-college,706 Powers Views,34230,Male,Land,2022-12-09,2022,Dec,<=50K,Middle East,Cycling,Bank Transfer,Italian,Autumn,Rare,Basic,300,500,200,Car,Workshop,Single,Luxury,Al Rayyan,16120,False,,,,,,4
3388,2388,0CLROAVLT,Debra Lambert,Lambert_Debra@aol.com,693-025-5187,************7436,65,State-gov,Married-civ-spouse,Exec-managerial,Prof-school,,15387,Male,Land,2022-12-05,2022,Dec,<=50K,Middle East,Gardening,Bank Transfer,Italian,Spring,Frequent,Standard,700,1000,300,Car,Concert,Double,Mid-Range,Al Rayyan,29039,True,,,,,,0
3389,2389,ZYCXAA7HW,Jonathon Melton,Jonathon_M93@aol.com,228-580-8944,************7723,19,Self-emp-not-inc,Never-married,Farming-fishing,,,37856,Male,Land,2022-12-12,2022,Dec,<=50K,Middle East,Cycling,PayPal,Chinese,Summer,Rare,Premium,2500,3100,600,Metro,Other,Single,Luxury,Al Khor,4420,False,,,,,,6
3390,2390,OVR86R9AB,Kathleen Page,,827-070-4225,************9789,22,Private,Never-married,Protective-serv,Some-college,,3703,Male,Land,2022-12-07,2022,Dec,<=50K,Middle East,Reading,PayPal,Chinese,Autumn,Rare,Basic,300,500,200,Car,Doha Tour,Double,Luxury,Al Wakrah,26433,True,,,,,,0
3391,2391,PCLB7DB09,Tracy Edwards,TracyEdwards@hotmail.com,789-016-7663,************9195,54,Private,Married-civ-spouse,Craft-repair,,8783 Christina Stravenue Suite 820,83454,Male,Land,2022-12-15,2022,Dec,>50K,Middle East,Photography,,Thai,Spring,Frequent,Standard,700,1000,300,Car,Workshop,Single,Luxury,Madinat ash Shamal,20723,False,,,,,,1
3392,2392,APTLVC2BE,Mr. Erik Smith,Smith.Mr.32@zoho.com,125-562-2561,************2413,46,Private,Married-civ-spouse,Craft-repair,,701 Caldwell Parkways Apt. 427,89659,Male,Land,2022-12-23,2022,Dec,<=50K,Middle East,Traveling,,Arabic,Summer,Frequent,Premium,2500,3100,600,Car,Doha Expo,Suite,Mid-Range,Madinat ash Shamal,25242,False,,,,,,6
3393,2393,ZUMZRBSOG,Darryl Phillips,Darryl_Phillips@hotmail.com,731-360-4698,************2677,34,Private,Never-married,Craft-repair,HS-grad,9239 Torres Valley Apt. 947,14258,Male,Land,2022-12-13,2022,Dec,<=50K,Middle East,Swimming,Credit Card,Other,Summer,Occasional,Premium,2500,3100,600,Metro,Concert,Single,Budget,Madinat ash Shamal,12920,True,,,,,,3
3394,2394,0YQXSMX0T,Darlene Cortez,DarleneCortez@yandex.com,519-007-9337,************9440,57,Self-emp-not-inc,Married-civ-spouse,Farming-fishing,HS-grad,,80166,Male,Land,2022-12-03,2022,Dec,<=50K,Middle East,Cooking,Bank Transfer,French,Winter,Occasional,Basic,300,500,200,Bus,Concert,Single,Luxury,Al Wakrah,23331,False,,,,,,5
3395,2395,L73TF0ZHN,David Obrien,DavidObrien@outlook.com,980-967-9206,************9242,32,Private,Never-married,Exec-managerial,,0774 Boyd Harbors,62076,Female,Land,2022-12-15,2022,Dec,<=50K,Middle East,Gardening,Credit Card,Mexican,Spring,Occasional,Standard,700,1000,300,Car,Festival,Single,Budget,Al Khor,24772,True,,,,,,5
3396,2396,A4VLEKXWR,Jeff Sanford,Jeff_S@yahoo.com,982-253-9164,************7683,36,Self-emp-not-inc,Married-civ-spouse,Sales,Bachelors,95050 Parker Wall,45829,Male,Land,2022-12-22,2022,Dec,<=50K,Middle East,Reading,PayPal,French,Autumn,Rare,Standard,700,1000,300,Metro,Doha Expo,Single,Mid-Range,Madinat ash Shamal,2665,True,,,,,,3
3397,2397,YPBT387BZ,Leroy White,LWhite@protonmail.com,479-322-1165,************1030,34,Private,Married-civ-spouse,Craft-repair,,3935 Ortiz Place,24373,Female,Land,2022-12-03,2022,Dec,>50K,Middle East,Reading,PayPal,French,Autumn,Frequent,Premium,2500,3100,600,Bus,Concert,Suite,Budget,Madinat ash Shamal,18717,True,,,,,,4
3398,2398,DEPOTDC10,Kristin Williams,KristinWilliams@zoho.com,727-164-9586,************1692,54,Private,Married-civ-spouse,Craft-repair,HS-grad,7305 Karen Ways Suite 511,10812,Male,Land,2022-12-02,2022,Dec,<=50K,Middle East,Traveling,PayPal,Other,Autumn,Frequent,Basic,300,500,200,Bus,Other,Suite,Budget,Al Khor,26741,True,,,,,,2
3399,2399,FE5VBNT9K,Matthew Mitchell,Matthew_M@yahoo.com,,************9101,34,Private,Divorced,Sales,11th,5852 Michael Streets Apt. 515,54688,Female,Land,2022-12-01,2022,Dec,<=50K,Middle East,Gardening,Bank Transfer,Arabic,Spring,Rare,Premium,2500,3100,600,Car,Football event,Double,Luxury,Madinat ash Shamal,10826,True,,,,,,4
3400,2400,AF0V1JNEY,Brian Haynes,Brian_H@xfinity.com,,************4291,72,Private,Married-civ-spouse,Other-service,5th-6th,33913 Alexander Harbor,56090,Male,Land,2022-12-11,2022,Dec,<=50K,Middle East,Cycling,Bank Transfer,Italian,Winter,Rare,Standard,700,1000,300,,Exhibition,Suite,Mid-Range,Madinat ash Shamal,6985,True,,,,,,2
3401,2401,SYL6MYJ6J,Charles Jackson,Charles.J@zoho.com,431-008-9641,************9836,23,Private,Married-civ-spouse,Craft-repair,HS-grad,,47033,Male,Land,2022-12-23,2022,Dec,<=50K,Middle East,Photography,Bank Transfer,Other,Summer,Rare,Standard,700,1000,300,Car,Concert,Double,Mid-Range,Al Khor,5176,False,,,,,,1
3402,2402,DGZNMCOSQ,Jeffrey Taylor,Jeffrey.T@gmail.com,916-644-2200,************5857,53,Private,Married-civ-spouse,Exec-managerial,5th-6th,51718 Thomas Hill Suite 006,63519,Male,Land,2022-12-07,2022,Dec,>50K,Middle East,Gardening,PayPal,Mexican,Summer,Occasional,Basic,300,500,200,Metro,Championship event,Double,Luxury,Doha,8233,True,,,,,,0
3403,2403,0PXSGADO3,James Simmons,James_Simmons99@xfinity.com,868-825-9115,,57,Private,Married-civ-spouse,Craft-repair,11th,1525 Aaron Drive,79963,Male,Land,2022-12-08,2022,Dec,>50K,Middle East,Photography,PayPal,Arabic,Spring,Frequent,Premium,2500,3100,600,Car,Festival,Single,Budget,Umm Salal Mohammed,26925,False,,,,,,1
3404,2404,9ODW1HGAD,Carlos Griffin,Carlos.Griffin56@verizon.com,972-992-5189,************5508,22,Local-gov,Never-married,Exec-managerial,Some-college,883 James Wall,29300,Male,Land,2022-12-01,2022,Dec,<=50K,Middle East,Traveling,Bank Transfer,Other,Summer,Rare,Standard,700,1000,300,Metro,Festival,Double,Luxury,Umm Salal Mohammed,9458,True,,,,,,5
3405,2405,Q6ISFLMSI,Kyle Roman,Kyle.R@yandex.com,837-902-1361,************2134,40,Private,Married-civ-spouse,Tech-support,Some-college,,46290,Male,Land,2022-12-28,2022,Dec,<=50K,Middle East,Painting,Bank Transfer,Thai,Autumn,Rare,Standard,700,1000,300,Bus,Championship event,Suite,Luxury,Umm Salal Mohammed,10738,False,,,,,,3
3406,2406,WY2W0X0P0,Carolyn Gallagher,Gallagher_Carolyn@verizon.com,,************2408,31,Private,Married-civ-spouse,Craft-repair,,01891 Elizabeth Track Apt. 602,13801,Male,Land,2022-12-22,2022,Dec,<=50K,Middle East,Painting,PayPal,Thai,Spring,Occasional,Standard,700,1000,300,Bus,Football event,Suite,Budget,Umm Salal Mohammed,5889,True,,,,,,6
3407,2407,49DM3OOSD,Patricia Parker,,593-522-5431,************1151,18,Private,Never-married,Other-service,Some-college,685 Jorge Port,44660,Female,Land,2022-12-22,2022,Dec,<=50K,Middle East,Photography,Credit Card,Italian,Winter,Occasional,Premium,2500,3100,600,Car,Concert,Double,Mid-Range,Al Wakrah,22306,False,,,,,,5
3408,2408,6ZW8SKIZ6,Zachary Ford,,,************3894,51,Federal-gov,Married-civ-spouse,Adm-clerical,Some-college,67760 Susan Wells,94818,Male,Land,2022-12-20,2022,Dec,>50K,Middle East,Cooking,Credit Card,French,Winter,Occasional,Basic,300,500,200,Car,Championship event,Suite,Mid-Range,Al Rayyan,15597,True,,,,,,1
